DepartmentKey,Address,City,County,DepartmentName,DepartmentSpecialty,DepartmentType,PostalCode,CensusTract
4133,1500 SW 10th Ave,Topeka,SHAWNEE,BIRTHPLACE,Obstetrics,L&D,66604,20177003603.0
4134,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4135,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4136,1979 Milky Way,VERONA,*Unspecified,EMH PRE-PROCEDURE,*Unspecified,OR,53593,55025012700.0
4137,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4138,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4139,1500 SW 10th Ave,Topeka,SHAWNEE,6 NORTH,*Unspecified,,66604,20177003603.0
4140,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4141,1500 SW 10th Ave,Topeka,SHAWNEE,SPINE CENTER,*Unspecified,,66604,20177003603.0
4142,1500 SW 10th Ave,Topeka,SHAWNEE,PEDIATRICS,Pediatrics,HOD,66604,20177003603.0
4143,1500 SW 10th Ave,Topeka,SHAWNEE,CVOPC,*Unspecified,,66604,20177003603.0
4144,1500 SW 10th Ave,Topeka,SHAWNEE,POST-SURGICAL-7 SOUTH,*Unspecified,,66604,20177003603.0
4145,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4146,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4147,1979 Milky Way,VERONA,*Unspecified,EMH PRE-PROCEDURE,*Unspecified,OR,53593,55025012700.0
4148,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4149,3707 SW 6th Ave,Topeka,SHAWNEE,SVW-ADULT,*Unspecified,,66606,20177000500.0
4150,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4151,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4152,920 SW Lane St 340B00935100SV,Topeka,SHAWNEE,EXCELLENT SURG OP,*Unspecified,,66606,20177000500.0
4153,920 SW Lane St 340B00935100SV,Topeka,SHAWNEE,EXCELLENT SURG OP,*Unspecified,,66606,20177000500.0
4154,920 SW Lane St 340B00935100SV,Topeka,SHAWNEE,EXCELLENT SURG OP,*Unspecified,,66606,20177000500.0
4155,,Topeka,SHAWNEE,OPL CVOPC,*Unspecified,HOD,,
4156,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4157,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4158,1979 Milky Way,VERONA,*Unspecified,EMH RECOVERY,*Unspecified,OR,53593,55025012700.0
4159,,Topeka,SHAWNEE,OPL CVOPC,*Unspecified,HOD,,
4160,,Topeka,SHAWNEE,CARDIOVASCULAR SERV,*Unspecified,HOD,,
4161,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4162,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4163,1500 SW 10th Ave,Topeka,SHAWNEE,ULTRASOUND,Radiology,HOD,66604,20177003603.0
4164,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4165,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4166,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4167,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4168,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4169,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4170,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4171,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4172,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4173,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4174,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4175,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4176,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4177,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4178,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4179,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
4180,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4181,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4182,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4183,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4184,,Topeka,SHAWNEE,CARDIOVASCULAR SERV,*Unspecified,HOD,,
4185,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4186,1500 SW 10th Ave,Topeka,SHAWNEE,CT SCAN,Radiology,HOD,66604,20177003603.0
4187,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4188,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4189,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4190,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4191,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4192,1500 SW 10th Ave,Topeka,SHAWNEE,RADIOLOGY,Radiology,HOD,66606,20177000500.0
4193,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4194,1500 SW 10th Ave,Topeka,SHAWNEE,MRI,Radiology,HOD,66604,20177003603.0
4195,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4196,1500 SW 10th Ave,Topeka,SHAWNEE,CVOPC,*Unspecified,,66604,20177003603.0
4197,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
4198,1414 SW 8th Ave,Topeka,SHAWNEE,INFUSION CENTER,Infusion Therapy,HOD,66606,20177000500.0
4199,1500 SW 10th Ave,Topeka,SHAWNEE,POST-SURGICAL-7 SOUTH,*Unspecified,,66604,20177003603.0
4200,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4201,1500 SW 10th Ave,Topeka,SHAWNEE,SPINE CENTER,*Unspecified,,66604,20177003603.0
4202,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4203,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4204,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4205,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4206,1500 SW 10th Ave,Topeka,SHAWNEE,6 NORTH,*Unspecified,,66604,20177003603.0
4207,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4208,920 SW Lane St,Topeka,*Unspecified,EXCELLENT SURGERY,*Unspecified,,66606,20177000500.0
4209,1500 SW 10th Ave,Topeka,SHAWNEE,PEDIATRICS,Pediatrics,HOD,66604,20177003603.0
4210,1500 SW 10th Ave,Topeka,SHAWNEE,YOUNG ADULT CENTER,*Unspecified,,66604,20177003603.0
4211,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4212,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4213,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4214,1500 SW 10th Ave,Topeka,SHAWNEE,CVOPC,*Unspecified,,66604,20177003603.0
4215,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4216,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4217,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4218,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4219,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4220,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4221,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4222,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4223,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4224,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4225,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4226,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4227,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4228,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4229,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4230,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4231,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4232,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4233,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4234,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4235,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4236,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4237,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4238,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4239,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4240,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4241,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4242,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4243,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4244,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4245,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4246,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4247,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4248,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4249,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4250,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4251,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4252,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4253,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4254,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4255,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4256,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4257,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4258,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4259,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4260,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4261,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4262,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4263,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4264,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4265,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4266,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4267,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4268,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4269,1500 SW 10th Ave,Topeka,SHAWNEE,PRE-POST,*Unspecified,OR,66604,20177003603.0
4270,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4271,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4272,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4273,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4274,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4275,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4276,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4277,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4278,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4279,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4280,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4281,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4282,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4283,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4284,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4285,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4286,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4287,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4288,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4289,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4290,1979 Milky Way,VERONA,*Unspecified,EMH RECOVERY,*Unspecified,OR,53593,55025012700.0
4291,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4292,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4293,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4294,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4295,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4296,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4297,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4298,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4299,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4300,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4301,1979 Milky Way,VERONA,*Unspecified,EMH RECOVERY,*Unspecified,OR,53593,55025012700.0
4302,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4303,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4304,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4305,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4306,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4307,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4308,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4309,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4310,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4311,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4312,1979 Milky Way,VERONA,*Unspecified,EMH RECOVERY,*Unspecified,OR,53593,55025012700.0
4313,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4314,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4315,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4316,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4317,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4318,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4319,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4320,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4321,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4322,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4323,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4324,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4325,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4326,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4327,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4328,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4329,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4330,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4331,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4332,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4333,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4334,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4335,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4336,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4337,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4338,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4339,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4340,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4341,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4342,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4343,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4344,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4345,1979 Milky Way,VERONA,*Unspecified,EMH PHASE II,*Unspecified,OR,53593,55025012700.0
4346,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4347,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4348,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4349,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4350,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4351,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4352,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4353,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4354,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4355,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4356,1979 Milky Way,VERONA,*Unspecified,EMH POSTPARTUM,*Unspecified,L&D,53593,55025012700.0
4357,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4358,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4359,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4360,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4361,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4362,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
4363,1500 SW 10th Ave,Topeka,SHAWNEE,EMERGENCY DEPARTMENT,Emergency Medicine,ED,66604,20177003603.0
